time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Axis 7,Axis 8
0.11900000000000001,10.625007765853734,5.411417868296308,-0.9319629063114203,-8.81724986572033,-21.031733739548663,-24.404163376108244,0.4718116419621987,22.6017327743828
0.12,10.62675005108046,5.484000048897933,-0.8517562585810732,-8.738695601338215,-20.990496863521457,-24.510116177901327,0.29081519294926705,22.434881133950782
0.121,10.628492336307184,5.5565822294995595,-0.7715496108507247,-8.660141336956096,-20.949259987494255,-24.616068979694415,0.10981874393633273,22.268029493518764
0.122,10.63023462153391,5.629164410101186,-0.6913429631203765,-8.58158707257398,-20.90802311146705,-24.7220217814875,-0.0711777050766016,22.101177853086746
0.123,10.631976906760636,5.701746590702813,-0.6111363153900282,-8.503032808191861,-20.866786235439847,-24.827974583280586,-0.2521741540895359,21.934326212654724
0.124,10.63371919198736,5.77432877130444,-0.5309296676596797,-8.424478543809744,-20.82554935941264,-24.93392738507367,-0.43317060310247024,21.767474572222707
0.125,10.635461477214086,5.846910951906066,-0.4507230199293315,-8.345924279427626,-20.78431248338544,-25.039880186866757,-0.614167052115405,21.60062293179069
0.126,10.637203762440812,5.919493132507693,-0.37051637219898326,-8.26737001504551,-20.743075607358232,-25.14583298865984,-0.7951635011283393,21.433771291358667
0.127,10.638946047667538,5.99207531310932,-0.290309724468635,-8.188815750663391,-20.70183873133103,-25.251785790452928,-0.9761599501412737,21.26691965092665
0.128,10.640688332894262,6.064657493710946,-0.21010307673828654,-8.110261486281274,-20.660601855303824,-25.35773859224601,-1.1571563991542075,21.10006801049463
0.129,10.642430618120988,6.137239674312573,-0.1298964290079383,-8.031707221899158,-20.619364979276618,-25.4636913940391,-1.3381528481671423,20.93321637006261
0.13,10.644172903347714,6.2098218549142,-0.04968978127759005,-7.953152957517039,-20.578128103249416,-25.569644195832183,-1.5191492971800762,20.76636472963059
0.131,10.645915188574438,6.282404035515826,0.030516866452758418,-7.8745986931349226,-20.53689122722221,-25.67559699762527,-1.700145746193011,20.599513089198574
0.132,10.647657473801164,6.354986216117452,0.11072351418310644,-7.796044428752805,-20.495654351195007,-25.781549799418354,-1.8811421952059457,20.432661448766552
0.133,10.64939975902789,6.427568396719079,0.1909301619134549,-7.7174901643706875,-20.4544174751678,-25.88750260121144,-2.0621386442188796,20.265809808334534
0.134,10.651142044254614,6.500150577320706,0.2711368096438034,-7.638935899988571,-20.4131805991406,-25.993455403004525,-2.2431350932318144,20.098958167902516
0.135,10.65288432948134,6.572732757922332,0.3513434573741514,-7.560381635606452,-20.371943723113393,-26.099408204797612,-2.4241315422447482,19.932106527470495
0.136,10.654626614708066,6.645314938523959,0.43155010510449987,-7.481827371224336,-20.33070684708619,-26.205361006590696,-2.605127991257683,19.765254887038477
0.137,10.656368899934792,6.717897119125586,0.5117567528348483,-7.403273106842218,-20.289469971058985,-26.311313808383783,-2.786124440270617,19.59840324660646
0.138,10.658111185161516,6.790479299727211,0.5919634005651964,-7.324718842460101,-20.24823309503178,-26.417266610176867,-2.9671208892835517,19.431551606174438
0.139,10.659853470388242,6.863061480328838,0.6721700482955448,-7.246164578077983,-20.206996219004576,-26.523219411969954,-3.1481173382964855,19.26469996574242
0.14,10.661595755614968,6.935643660930465,0.7523766960258933,-7.1676103136958655,-20.16575934297737,-26.62917221376304,-3.3291137873094203,19.097848325310398
0.14100000000000001,10.663338040841692,7.0082258415320915,0.8325833437562413,-7.089056049313749,-20.124522466950168,-26.735125015556125,-3.510110236322354,18.93099668487838
0.14200000000000002,10.665080326068418,7.080808022133718,0.9127899914865898,-7.0105017849316305,-20.083285590922962,-26.84107781734921,-3.691106685335289,18.76414504444636
0.14300000000000002,10.666822611295144,7.153390202735345,0.9929966392169378,-6.931947520549514,-20.042048714895756,-26.947030619142296,-3.872103134348223,18.59729340401434
0.14400000000000002,10.66856489652187,7.225972383336972,1.0732032869472863,-6.853393256167396,-20.000811838868554,-27.052983420935384,-4.053099583361158,18.430441763582323
0.145,10.670307181748594,7.2985545639385965,1.1534099346776325,-6.7748389917852805,-19.95957496284135,-27.158936222728464,-4.234096032374087,18.26359012315031
0.146,10.67204946697532,7.371136744540223,1.2336165824079806,-6.696284727403164,-19.918338086814146,-27.26488902452155,-4.4150924813870205,18.096738482718287
0.147,10.673791752202046,7.44371892514185,1.313823230138329,-6.617730463021046,-19.877101210786943,-27.370841826314635,-4.596088930399956,17.92988684228627
0.148,10.67553403742877,7.5163011057434765,1.3940298778686775,-6.539176198638929,-19.835864334759737,-27.476794628107722,-4.77708537941289,17.76303520185425
0.149,10.677276322655496,7.588883286345103,1.4742365255990255,-6.460621934256812,-19.79462745873253,-27.582747429900806,-4.958081828425824,17.59618356142223
0.15,10.679018607882222,7.661465466946729,1.554443173329374,-6.382067669874694,-19.75339058270533,-27.688700231693893,-5.139078277438758,17.42933192099021
0.151,10.680760893108946,7.734047647548356,1.6346498210597225,-6.303513405492577,-19.712153706678123,-27.794653033486977,-5.320074726451692,17.262480280558194
0.152,10.682503178335672,7.806629828149982,1.7148564687900705,-6.2249591411104594,-19.67091683065092,-27.900605835280064,-5.501071175464627,17.095628640126172
0.153,10.684245463562398,7.879212008751609,1.795063116520419,-6.146404876728342,-19.629679954623715,-28.006558637073148,-5.682067624477561,16.928776999694154
0.154,10.685987748789124,7.951794189353236,1.8752697642507674,-6.067850612346224,-19.588443078596512,-28.112511438866235,-5.863064073490495,16.761925359262136
0.155,10.687730034015848,8.024376369954862,1.9554764119811154,-5.989296347964107,-19.547206202569306,-28.218464240659323,-6.044060522503431,16.595073718830115
0.156,10.689472319242574,8.096958550556488,2.035683059711464,-5.91074208358199,-19.5059693265421,-28.324417042452406,-6.225056971516365,16.428222078398097
0.157,10.6912146044693,8.169540731158115,2.115889707441812,-5.832187819199873,-19.464732450514898,-28.43036984424549,-6.4060534205292985,16.26137043796608
0.158,10.688915069924857,8.23972614655269,2.1934996333551045,-5.75295188216586,-19.42069884872975,-28.529808935438165,-6.584964001092333,16.090749482581813
0.159,10.652260067325482,8.289539057687309,2.2490374238234274,-5.667921727590733,-19.35289307800209,-28.573881486527327,-6.746144699831205,15.888089350103483
0.16,10.61560506472611,8.339351968821928,2.3045752142917504,-5.582891573015607,-19.28508730727443,-28.61795403761649,-6.907325398570077,15.685429217625153
0.161,10.578950062126735,8.389164879956548,2.360113004760074,-5.497861418440481,-19.21728153654677,-28.662026588705654,-7.068506097308949,15.482769085146822
0.162,10.542295059527362,8.438977791091167,2.4156507952283968,-5.412831263865354,-19.149475765819112,-28.706099139794816,-7.229686796047821,15.280108952668492
0.163,10.505640056927987,8.488790702225788,2.4711885856967197,-5.327801109290228,-19.081669995091453,-28.750171690883978,-7.390867494786692,15.077448820190162
0.164,10.468985054328614,8.538603613360408,2.5267263761650427,-5.242770954715102,-19.013864224363797,-28.794244241973143,-7.552048193525564,14.874788687711831
0.165,10.43233005172924,8.588416524495027,2.5822641666333657,-5.157740800139976,-18.946058453636137,-28.838316793062305,-7.713228892264436,14.6721285552335
0.166,10.395675049129867,8.638229435629647,2.6378019571016886,-5.072710645564849,-18.878252682908478,-28.882389344151466,-7.874409591003308,14.46946842275517
0.167,10.359020046530492,8.688042346764268,2.6933397475700116,-4.987680490989723,-18.81044691218082,-28.92646189524063,-8.03559028974218,14.26680829027684
0.168,10.32236504393112,8.737855257898888,2.7488775380383346,-4.902650336414597,-18.74264114145316,-28.970534446329793,-8.196770988481052,14.06414815779851
0.169,10.285710041331747,8.787668169033507,2.8044153285066575,-4.81762018183947,-18.6748353707255,-29.014606997418955,-8.357951687219924,13.86148802532018
0.17,10.249055038732372,8.837481080168127,2.8599531189749805,-4.732590027264345,-18.60702959999784,-29.05867954850812,-8.519132385958795,13.658827892841849
0.171,10.212400036133,8.887293991302748,2.9154909094433035,-4.647559872689218,-18.53922382927018,-29.102752099597282,-8.680313084697667,13.456167760363519
0.17200000000000001,10.175745033533625,8.937106902437367,2.9710286999116264,-4.562529718114092,-18.471418058542522,-29.146824650686444,-8.841493783436539,13.253507627885188
0.17300000000000001,10.139090030934252,8.986919813571987,3.0265664903799494,-4.477499563538966,-18.403612287814862,-29.19089720177561,-9.002674482175411,13.050847495406858
0.17400000000000002,10.102435028334877,9.036732724706606,3.0821042808482724,-4.392469408963839,-18.335806517087203,-29.23496975286477,-9.163855180914283,12.848187362928527
0.17500000000000002,10.065780025735505,9.086545635841226,3.1376420713165953,-4.307439254388713,-18.268000746359544,-29.279042303953933,-9.325035879653155,12.645527230450197
0.176,10.029125023136132,9.136358546975845,3.193179861784917,-4.222409099813589,-18.200194975631888,-29.323114855043094,-9.486216578392021,12.442867097971872
0.177,9.992470020536757,9.186171458110465,3.24871765225324,-4.1373789452384635,-18.13238920490423,-29.36718740613226,-9.647397277130894,12.240206965493542
0.178,9.955815017937384,9.235984369245084,3.304255442721563,-4.052348790663337,-18.06458343417657,-29.41125995722142,-9.808577975869767,12.037546833015213
0.179,9.919160015338012,9.285797280379704,3.359793233189886,-3.9673186360882107,-17.99677766344891,-29.455332508310583,-9.969758674608638,11.834886700536881
0.18,9.882505012738637,9.335610191514325,3.415331023658209,-3.8822884815130845,-17.92897189272125,-29.49940505939975,-10.130939373347509,11.632226568058552
0.181,9.845850010139264,9.385423102648945,3.470868814126532,-3.797258326937958,-17.86116612199359,-29.54347761048891,-10.292120072086382,11.42956643558022
0.182,9.80919500753989,9.435236013783564,3.5264066045948548,-3.7122281723628316,-17.79336035126593,-29.587550161578072,-10.453300770825253,11.226906303101892
0.183,9.772540004940517,9.485048924918184,3.5819443950631777,-3.6271980177877055,-17.725554580538272,-29.631622712667237,-10.614481469564126,11.02424617062356
0.184,9.735885002341142,9.534861836052805,3.6374821855315007,-3.5421678632125793,-17.657748809810613,-29.6756952637564,-10.775662168302997,10.821586038145231
0.185,9.69922999974177,9.584674747187425,3.6930199759998237,-3.457137708637453,-17.589943039082954,-29.71976781484556,-10.936842867041868,10.618925905666899
0.186,9.662574997142395,9.634487658322044,3.7485577664681466,-3.372107554062327,-17.522137268355294,-29.763840365934726,-11.098023565780741,10.41626577318857
0.187,9.625919994543022,9.684300569456664,3.8040955569364696,-3.2870773994872007,-17.454331497627635,-29.807912917023888,-11.259204264519614,10.213605640710238
0.188,9.589264991943647,9.734113480591283,3.8596333474047926,-3.2020472449120745,-17.386525726899976,-29.85198546811305,-11.420384963258485,10.01094550823191
0.189,9.552609989344274,9.783926391725904,3.9151711378731155,-3.117017090336948,-17.318719956172316,-29.896058019202215,-11.581565661997356,9.808285375753577
0.19,9.5159549867449,9.833739302860524,3.9707089283414385,-3.0319869357618217,-17.250914185444657,-29.940130570291377,-11.742746360736229,9.605625243275249
0.191,9.479299984145527,9.883552213995143,4.0262467188097615,-2.9469567811866955,-17.183108414716997,-29.98420312138054,-11.903927059475102,9.402965110796917
0.192,9.442644981546152,9.933365125129765,4.0817845092780844,-2.8619266266115693,-17.115302643989338,-30.028275672469704,-12.065107758213973,9.200304978318588
0.193,9.40598997894678,9.983178036264384,4.137322299746407,-2.776896472036443,-17.04749687326168,-30.072348223558865,-12.226288456952844,8.997644845840256
0.194,9.369334976347407,10.032990947399004,4.19286009021473,-2.691866317461317,-16.97969110253402,-30.116420774648027,-12.387469155691715,8.794984713361927
0.195,9.332679973748032,10.082803858533623,4.248397880683053,-2.6068361628861907,-16.91188533180636,-30.160493325737193,-12.548649854430588,8.592324580883595
0.196,9.29602497114866,10.132616769668243,4.303935671151376,-2.5218060083110645,-16.8440795610787,-30.204565876826354,-12.70983055316946,8.389664448405266
0.197,9.259369968549285,10.182429680802864,4.359473461619699,-2.436775853735938,-16.77627379035104,-30.248638427915516,-12.871011251908332,8.187004315926934
0.198,9.222714965949912,10.232242591937483,4.415011252088022,-2.3517456991608117,-16.708468019623382,-30.29271097900468,-13.032191950647203,7.984344183448604
0.199,9.186059963350537,10.282055503072103,4.470549042556345,-2.2667155445856855,-16.640662248895726,-30.336783530093843,-13.193372649386076,7.781684050970274
0.2,9.149404960751164,10.331868414206722,4.526086833024668,-2.1816853900105593,-16.572856478168067,-30.380856081183005,-13.354553348124949,7.579023918491943
0.201,9.11274995815179,10.381681325341344,4.581624623492991,-2.096655235435433,-16.505050707440407,-30.42492863227217,-13.51573404686382,7.376363786013613
0.202,9.076094955552417,10.431494236475963,4.637162413961314,-2.011625080860307,-16.437244936712748,-30.469001183361332,-13.67691474560269,7.1737036535352825
0.203,9.039439952953042,10.481307147610583,4.692700204429637,-1.9265949262851807,-16.36943916598509,-30.513073734450494,-13.838095444341562,6.971043521056952
0.20400000000000001,9.00278495035367,10.531120058745202,4.74823799489796,-1.8415647717100545,-16.30163339525743,-30.55714628553966,-13.999276143080435,6.768383388578622
0.20500000000000002,8.966129947754297,10.580932969879822,4.803775785366283,-1.7565346171349283,-16.23382762452977,-30.60121883662882,-14.160456841819308,6.565723256100291
0.20600000000000002,8.929474945154922,10.630745881014441,4.859313575834606,-1.6715044625598017,-16.16602185380211,-30.645291387717982,-14.321637540558179,6.363063123621961
0.20700000000000002,8.892819942555548,10.680558792149062,4.914851366302929,-1.586474307984676,-16.09821608307445,-30.689363938807148,-14.48281823929705,6.160402991143631
0.20800000000000002,8.856164939956175,10.730371703283682,4.970389156771253,-1.5014441534095493,-16.030410312346792,-30.73343648989631,-14.64399893803592,5.9577428586653
0.209,8.819509937356802,10.7801846144183,5.025926947239574,-1.4164139988344253,-15.962604541619134,-30.77750904098547,-14.805179636774788,5.755082726186977
0.21,8.78285493475743,10.82999752555292,5.081464737707897,-1.3313838442592996,-15.894798770891475,-30.821581592074633,-14.966360335513663,5.552422593708647
0.211,8.742424044142052,10.867261720552742,5.13244907055898,-1.2455031400360332,-15.814170092233601,-30.84916583498645,-15.110977455889916,5.352509452077181
0.212,8.697797722397784,10.890582897625013,5.178374006057576,-1.1586773806481676,-15.719293738097713,-30.85842973547899,-15.237190600307706,5.155648522497793
0.213,8.653171400653516,10.913904074697284,5.224298941556172,-1.071851621260302,-15.624417383961825,-30.86769363597153,-15.363403744725497,4.958787592918403
0.214,8.608545078909248,10.937225251769553,5.270223877054767,-0.9850258618724361,-15.529541029825937,-30.876957536464072,-15.489616889143287,4.761926663339014
0.215,8.56391875716498,10.960546428841823,5.316148812553363,-0.8982001024845705,-15.43466467569005,-30.88622143695661,-15.615830033561076,4.565065733759624
0.216,8.519292435420713,10.983867605914094,5.362073748051959,-0.8113743430967046,-15.339788321554161,-30.895485337449152,-15.742043177978866,4.368204804180236
0.217,8.474666113676445,11.007188782986363,5.407998683550554,-0.724548583708839,-15.244911967418272,-30.904749237941694,-15.868256322396658,4.171343874600846
0.218,8.430039791932177,11.030509960058634,5.45392361904915,-0.6377228243209733,-15.150035613282384,-30.914013138434232,-15.994469466814447,3.974482945021457
0.219,8.38541347018791,11.053831137130903,5.499848554547746,-0.5508970649331075,-15.055159259146496,-30.923277038926773,-16.120682611232237,3.777622015442068
0.22,8.340787148443642,11.077152314203174,5.545773490046342,-0.4640713055452418,-14.960282905010608,-30.932540939419315,-16.246895755650026,3.5807610858626786
0.221,8.296160826699372,11.100473491275444,5.591698425544937,-0.37724554615737604,-14.86540655087472,-30.941804839911853,-16.373108900067816,3.3839001562832896
0.222,8.251534504955105,11.123794668347713,5.6376233610435325,-0.2904197867695104,-14.770530196738832,-30.951068740404395,-16.499322044485606,3.1870392267039
0.223,8.206908183210837,11.147115845419984,5.683548296542129,-0.20359402738164456,-14.675653842602944,-30.960332640896937,-16.6255351889034,2.990178297124511
0.224,8.16228186146657,11.170437022492253,5.729473232040724,-0.11676826799377893,-14.580777488467055,-30.969596541389475,-16.75174833332119,2.793317367545122
0.225,8.117655539722302,11.193758199564524,5.77539816753932,-0.0299425086059133,-14.485901134331167,-30.978860441882016,-16.877961477738978,2.5964564379657324
0.226,8.073029217978034,11.217079376636795,5.821323103037916,0.056883250781952555,-14.391024780195279,-30.988124342374558,-17.004174622156768,2.3995955083863434
0.227,8.028402896233766,11.240400553709064,5.867248038536511,0.14370901016981819,-14.296148426059391,-30.9973882428671,-17.130387766574557,2.202734578806954
0.228,7.9837765744894975,11.263721730781334,5.913172974035107,0.23053476955768404,-14.201272071923503,-31.006652143359638,-17.256600910992347,2.005873649227565
0.229,7.93915025274523,11.287042907853603,5.959097909533702,0.31736052894554967,-14.106395717787613,-31.01591604385218,-17.382814055410137,1.8090127196481758
0.23,7.894523931000962,11.310364084925874,6.005022845032299,0.4041862883334155,-14.011519363651725,-31.02517994434472,-17.509027199827926,1.6121517900687863
0.231,7.849897609256694,11.333685261998145,6.050947780530894,0.49101204772128115,-13.916643009515838,-31.03444384483726,-17.635240344245716,1.4152908604893968
0.232,7.805271287512426,11.357006439070414,6.096872716029489,0.5778378071091468,-13.82176665537995,-31.0437077453298,-17.76145348866351,1.2184299309100082
0.233,7.760644965768158,11.380327616142685,6.1427976515280855,0.6646635664970126,-13.726890301244062,-31.052971645822343,-17.8876666330813,1.0215690013306187
0.234,7.71601864402389,11.403648793214956,6.188722587026681,0.7514893258848785,-13.632013947108174,-31.06223554631488,-18.01387977749909,0.8247080717512292
0.23500000000000001,7.6713923222796225,11.426969970287224,6.234647522525277,0.8383150852727441,-13.537137592972286,-31.071499446807422,-18.140092921916878,0.6278471421718406
0.23600000000000002,7.626766000535355,11.450291147359495,6.280572458023872,0.9251408446606098,-13.442261238836396,-31.080763347299964,-18.266306066334668,0.43098621259245107
0.23700000000000002,7.582139678791087,11.473612324431764,6.326497393522468,1.0119666040484754,-13.347384884700508,-31.090027247792502,-18.392519210752457,0.23412528301306157
0.23800000000000002,7.5375133570468185,11.496933501504035,6.372422329021064,1.098792363436341,-13.25250853056462,-31.099291148285044,-18.51873235517025,0.03726435343367296
0.23900000000000002,7.492887035302551,11.520254678576306,6.41834726451966,1.185618122824207,-13.157632176428733,-31.108555048777585,-18.64494549958804,-0.15959657614571654
0.24,7.448260713558284,11.543575855648575,6.464272200018254,1.27244388221207,-13.062755822292846,-31.117818949270124,-18.771158644005826,-0.3564575057251007
0.241,7.403634391814016,11.566897032720844,6.51019713551685,1.3592696415999361,-12.967879468156958,-31.127082849762665,-18.897371788423616,-0.5533184353044893
0.242,7.359008070069748,11.590218209793115,6.556122071015445,1.4460954009878018,-12.87300311402107,-31.136346750255207,-19.023584932841406,-0.7501793648838788
0.243,7.314381748325481,11.613539386865385,6.6020470065140415,1.5329211603756674,-12.778126759885183,-31.145610650747745,-19.149798077259195,-0.9470402944632683
0.244,7.269755426581212,11.636860563937654,6.647971942012637,1.619746919763533,-12.683250405749295,-31.154874551240287,-19.276011221676985,-1.143901224042657
0.245,7.225129104836944,11.660181741009925,6.693896877511232,1.7065726791513987,-12.588374051613405,-31.16413845173283,-19.402224366094774,-1.3407621536220464
0.246,7.180502783092677,11.683502918082194,6.739821813009828,1.7933984385392647,-12.493497697477517,-31.17340235222537,-19.528437510512568,-1.537623083201436
0.247,7.135876461348409,11.706824095154465,6.785746748508424,1.8802241979271304,-12.39862134334163,-31.182666252717908,-19.654650654930357,-1.7344840127808245
0.248,7.09125013960414,11.730145272226736,6.83167168400702,1.967049957314996,-12.303744989205741,-31.19193015321045,-19.780863799348147,-1.931344942360214
0.249,7.046623817859873,11.753466449299005,6.877596619505615,2.0538757167028616,-12.208868635069852,-31.20119405370299,-19.907076943765937,-2.1282058719396035
0.25,7.001997496115605,11.776787626371275,6.923521555004211,2.1407014760907273,-12.113992280933964,-31.21045795419553,-20.033290088183726,-2.325066801518993
0.251,6.957371174371337,11.800108803443546,6.969446490502807,2.2275272354785933,-12.019115926798076,-31.21972185468807,-20.159503232601516,-2.5219277310983816
0.252,6.912744852627069,11.823429980515815,7.015371426001403,2.314352994866459,-11.924239572662188,-31.228985755180613,-20.285716377019305,-2.7187886606777703
0.253,6.868118530882802,11.846751157588086,7.061296361499998,2.4011787542543246,-11.8293632185263,-31.23824965567315,-20.411929521437095,-2.9156495902571606
0.254,6.823492209138533,11.870072334660355,7.107221296998594,2.48800451364219,-11.734486864390412,-31.247513556165693,-20.538142665854885,-3.1125105198365492
0.255,6.778865887394265,11.893393511732626,7.153146232497189,2.574830273030056,-11.639610510254524,-31.256777456658234,-20.664355810272678,-3.3093714494159396
0.256,6.734239565649998,11.916714688804896,7.199071167995785,2.661656032417922,-11.544734156118636,-31.266041357150772,-20.790568954690468,-3.5062323789953282
0.257,6.689613243905729,11.940035865877165,7.2449961034943815,2.748481791805787,-11.449857801982748,-31.275305257643314,-20.916782099108257,-3.703093308574717
0.258,6.644986922161461,11.963357042949436,7.290921038992977,2.8353075511936536,-11.354981447846859,-31.284569158135856,-21.042995243526047,-3.8999542381541072
0.259,6.6003606004171935,11.986678220021705,7.336845974491572,2.9221333105815193,-11.26010509371097,-31.293833058628394,-21.169208387943836,-4.096815167733496
0.26,6.555734278672926,12.009999397093976,7.3827709099901675,3.008959069969385,-11.165228739575083,-31.303096959120936,-21.295421532361626,-4.2936760973128845
0.261,6.511107956928658,12.033320574166247,7.428695845488764,3.0957848293572505,-11.070352385439193,-31.312360859613477,-21.42163467677942,-4.490537026892275
0.262,6.46648163518439,12.056641751238516,7.47462078098736,3.182610588745116,-10.975476031303305,-31.32162476010602,-21.54784782119721,-4.6873979564716635
0.263,6.421855313440123,12.079962928310787,7.520545716485955,3.269436348132982,-10.880599677167417,-31.330888660598557,-21.674060965615,-4.884258886051052
0.264,6.37487183400897,12.100675898666925,7.565392271385878,3.3364518828070144,-10.753312852415704,-31.300916843010835,-21.74852351180921,-5.093148192879485
0.265,6.327446387511529,12.120899830263788,7.61003662992355,3.3997530003472036,-10.619949064423524,-31.263588328283067,-21.81328282083651,-5.304292820442113
0.266,6.280020941014087,12.141123761860651,7.654680988461222,3.463054117887393,-10.486585276431343,-31.2262598135553,-21.878042129863804,-5.51543744800474
0.267,6.232595494516644,12.161347693457515,7.699325346998894,3.526355235427582,-10.353221488439164,-31.18893129882753,-21.9428014388911,-5.726582075567368
0.268,6.185170048019202,12.181571625054378,7.743969705536566,3.589656352967771,-10.219857700446983,-31.15160278409976,-22.007560747918397,-5.937726703129996
0.269,6.13774460152176,12.201795556651241,7.788614064074237,3.65295747050796,-10.086493912454804,-31.114274269371993,-22.072320056945692,-6.148871330692623
0.27,6.090319155024318,12.222019488248105,7.833258422611909,3.716258588048149,-9.953130124462623,-31.07694575464422,-22.137079365972987,-6.36001595825525
0.271,6.042893708526876,12.242243419844968,7.877902781149581,3.7795597055883383,-9.819766336470444,-31.039617239916453,-22.201838675000285,-6.571160585817878
0.272,5.9954682620294335,12.262467351441833,7.922547139687253,3.8428608231285275,-9.686402548478263,-31.002288725188684,-22.26659798402758,-6.782305213380505
0.273,5.948042815531991,12.282691283038696,7.967191498224925,3.9061619406687162,-9.553038760486084,-30.964960210460916,-22.331357293054875,-6.993449840943133
0.274,5.900617369034549,12.30291521463556,8.011835856762596,3.9694630582089054,-9.419674972493903,-30.927631695733147,-22.396116602082174,-7.204594468505761
0.275,5.853191922537107,12.323139146232423,8.056480215300269,4.032764175749095,-9.286311184501724,-30.89030318100538,-22.46087591110947,-7.415739096068388
0.276,5.805766476039665,12.343363077829286,8.101124573837941,4.096065293289284,-9.152947396509543,-30.852974666277607,-22.525635220136763,-7.626883723631016
0.277,5.758341029542223,12.36358700942615,8.145768932375612,4.159366410829473,-9.019583608517362,-30.81564615154984,-22.59039452916406,-7.838028351193643
0.278,5.71091558304478,12.383810941023013,8.190413290913284,4.222667528369662,-8.886219820525183,-30.77831763682207,-22.655153838191357,-8.049172978756271
0.279,5.663490136547338,12.404034872619876,8.235057649450956,4.2859686459098505,-8.752856032533003,-30.7409891220943,-22.71991314721865,-8.260317606318898
0.28,5.616064690049897,12.42425880421674,8.279702007988629,4.349269763450041,-8.619492244540822,-30.703660607366533,-22.78467245624595,-8.471462233881525
0.281,5.568639243552455,12.444482735813603,8.3243463665263,4.412570880990229,-8.486128456548641,-30.666332092638765,-22.849431765273245,-8.682606861444153
0.28200000000000003,5.521213797055013,12.464706667410466,8.368990725063972,4.475871998530418,-8.352764668556462,-30.629003577910993,-22.91419107430054,-8.893751489006782
0.28300000000000003,5.47378835055757,12.48493059900733,8.413635083601644,4.539173116070607,-8.219400880564281,-30.591675063183224,-22.978950383327838,-9.104896116569408
0.28400000000000003,5.426362904060128,12.505154530604194,8.458279442139316,4.602474233610796,-8.086037092572102,-30.554346548455456,-23.043709692355133,-9.316040744132035
0.28500000000000003,5.378937457562686,12.525378462201058,8.502923800676987,4.665775351150986,-7.952673304579921,-30.517018033727688,-23.108469001382428,-9.527185371694664
0.28600000000000003,5.331512011065244,12.545602393797921,8.54756815921466,4.729076468691175,-7.819309516587742,-30.47968951899992,-23.173228310409726,-9.73832999925729
0.28700000000000003,5.284086564567802,12.565826325394784,8.592212517752332,4.792377586231364,-7.685945728595561,-30.44236100427215,-23.23798761943702,-9.949474626819917
0.28800000000000003,5.2366611180703595,12.586050256991648,8.636856876290004,4.855678703771553,-7.552581940603382,-30.40503248954438,-23.302746928464316,-10.160619254382546
0.289,5.18923567157292,12.60627418858851,8.681501234827673,4.918979821311739,-7.419218152611208,-30.367703974816614,-23.36750623749161,-10.371763881945162
0.29,5.141810225075478,12.626498120185373,8.726145593365345,4.982280938851927,-7.285854364619029,-30.330375460088845,-23.432265546518906,-10.582908509507789
0.291,5.094384778578036,12.646722051782238,8.770789951903016,5.045582056392117,-7.152490576626848,-30.293046945361077,-23.4970248555462,-10.794053137070417
0.292,5.046959332080593,12.666945983379101,8.815434310440688,5.1088831739323055,-7.019126788634669,-30.255718430633305,-23.561784164573496,-11.005197764633044
0.293,4.999533885583151,12.687169914975964,8.86007866897836,5.172184291472495,-6.885763000642488,-30.218389915905536,-23.626543473600794,-11.21634239219567
0.294,4.952108439085709,12.707393846572828,8.904723027516031,5.235485409012684,-6.7523992126503085,-30.181061401177768,-23.69130278262809,-11.4274870197583
0.295,4.904682992588268,12.72761777816969,8.949367386053703,5.298786526552873,-6.6190354246581276,-30.14373288645,-23.756062091655387,-11.638631647320928
0.296,4.857257546090826,12.747841709766554,8.994011744591376,5.362087644093062,-6.4856716366659475,-30.10640437172223,-23.820821400682682,-11.849776274883554
0.297,4.809832099593383,12.768065641363417,9.038656103129048,5.4253887616332515,-6.352307848673767,-30.06907585699446,-23.885580709709977,-12.060920902446181
0.298,4.762406653095941,12.78828957296028,9.083300461666719,5.488689879173441,-6.218944060681587,-30.03174734226669,-23.950340018737272,-12.27206553000881
0.299,4.714981206598499,12.808513504557144,9.127944820204391,5.551990996713629,-6.085580272689407,-29.994418827538922,-24.01509932776457,-12.483210157571436
0.3,4.667555760101057,12.828737436154007,9.172589178742063,5.615292114253819,-5.952216484697227,-29.957090312811154,-24.079858636791865,-12.694354785134063
0.301,4.620130313603615,12.84896136775087,9.217233537279736,5.678593231794007,-5.818852696705047,-29.919761798083385,-24.144617945819164,-12.905499412696692
0.302,4.5727048671061725,12.869185299347734,9.261877895817406,5.7418943493341965,-5.685488908712867,-29.882433283355617,-24.20937725484646,-13.11664404025932
0.303,4.52527942060873,12.889409230944597,9.306522254355079,5.805195466874386,-5.552125120720687,-29.84510476862785,-24.274136563873753,-13.327788667821945
0.304,4.477853974111288,12.909633162541462,9.35116661289275,5.868496584414575,-5.418761332728507,-29.807776253900077,-24.33889587290105,-13.538933295384574
0.305,4.430428527613847,12.929857094138326,9.395810971430423,5.931797701954764,-5.285397544736327,-29.770447739172308,-24.403655181928347,-13.750077922947202
0.306,4.383003081116405,12.950081025735189,9.440455329968094,5.995098819494953,-5.152033756744147,-29.73311922444454,-24.46841449095564,-13.96122255050983
0.307,4.3355776346189625,12.970304957332052,9.485099688505766,6.0583999370351425,-5.018669968751967,-29.69579070971677,-24.533173799982936,-14.172367178072456
