time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Axis 7,Axis 8
0.85,-2.9624547067752194,-11.912524899591803,-10.259533097022263,-6.780958592373714,0.6228379588402733,27.880399206472003,25.722934235250438,16.21588072674767
0.851,-2.902291200033872,-11.907839439151969,-10.286849496309861,-6.842130758896686,0.5049483926698222,27.777248838182008,25.754701893480757,16.334104503383937
0.852,-2.8418079170457444,-11.90279742905896,-10.314052466533317,-6.903714942902117,0.38771006389710844,27.672593097227075,25.78565915763878,16.450206509894883
0.853,-2.781014913677964,-11.89740256707281,-10.341132414168156,-6.965676607031696,0.2711028239805089,27.566454272196527,25.81583413448154,16.564262054482356
0.854,-2.719922245797654,-11.891658550953538,-10.368079745689881,-7.027981213927114,0.15510652437840125,27.45885465167968,25.845254930766096,16.676346445348194
0.855,-2.6585399692719425,-11.885569078461172,-10.394884867574019,-7.090594226230067,0.03970101654916279,27.34981652426586,25.873949653249475,16.786534990694253
0.856,-2.5968781399679535,-11.879137847355738,-10.421538186296079,-7.153481106582244,-0.07513384804882915,27.239362178544397,25.901946408688737,16.894902998722372
0.857,-2.5349468137528137,-11.872368555397257,-10.448030108331581,-7.2166073176253365,-0.1894182179571972,27.12751390310461,25.929273303840915,17.001525777634402
0.858,-2.4727560464936493,-11.865264900345755,-10.474351040156039,-7.279938322001038,-0.303172241717564,27.01429398653583,25.955958445463057,17.10647863563219
0.859,-2.410315894057586,-11.85783057996126,-10.50049138824497,-7.34343958235104,-0.4164160678715523,26.899724717427368,25.9820299403122,17.20983688091757
0.86,-2.347636412311749,-11.850069292003793,-10.526441559073891,-7.407076561317035,-0.5291698449607846,26.78382838436855,26.007515895145392,17.311675821692404
0.861,-2.284727657123265,-11.841984734233385,-10.552191959118318,-7.470814721540713,-0.6414537215268836,26.66662727594871,26.032444416719677,17.412070766158525
0.862,-2.2215996843592594,-11.833580604410056,-10.577732994853763,-7.534619525663766,-0.7532878461114719,26.548143680757168,26.056843611792097,17.511097022517788
0.863,-2.1582625498868575,-11.82486060029383,-10.603055072755748,-7.598456436327889,-0.8646923672561719,26.428399887383236,26.080741587119697,17.60882989897204
0.864,-2.0947263095731863,-11.815828419644735,-10.628148599299784,-7.662290916174772,-0.9756874335026069,26.307418184416253,26.104166449459516,17.705344703723117
0.865,-2.031001019285371,-11.806487760222796,-10.653003980961389,-7.726088427846106,-1.0862931933923992,26.185220860445533,26.127146305568598,17.800716744972878
0.866,-1.9670967348905373,-11.796842319788036,-10.677611624216082,-7.789814433983584,-1.1965297954671714,26.061830204060403,26.14970926220399,17.895021330923157
0.867,-1.9030235122558123,-11.78689579610048,-10.701961935539375,-7.853434397228897,-1.3064173882685466,25.937268503850188,26.171883426122736,17.988333769775814
0.868,-1.83879140724832,-11.776651886920154,-10.726045321406783,-7.916913780223738,-1.4159761203381465,25.81155804840421,26.193696904081875,18.080729369732676
0.869,-1.774410475735187,-11.766114290007085,-10.74985218829383,-7.980218045609798,-1.5252261402175946,25.68472112631179,26.215177802838454,18.17228343899561
0.87,-1.7098907735835398,-11.755286703121294,-10.773372942676021,-8.04331265602877,-1.6341875964485133,25.556780026162254,26.23635422914951,18.263071285766447
0.871,-1.6452423566605034,-11.74417282402281,-10.796597991028877,-8.106163074122344,-1.7428806375725248,25.42775703654493,26.257254289772096,18.35316821824704
0.872,-1.580475280833204,-11.732776350471653,-10.81951773982792,-8.168734762532216,-1.8513254121312523,25.297674446049136,26.277906091463244,18.442649544639234
0.873,-1.5155996019687676,-11.721100980227853,-10.842122595548657,-8.230993183900072,-1.9595420686663185,25.166554543264194,26.29833774098001,18.53159057314487
0.874,-1.4506253759343197,-11.709150411051432,-10.864402964666608,-8.29290380086761,-2.067550755719346,25.03441961677943,26.318577345079422,18.620066611965804
0.875,-1.3855626585969862,-11.696928340702419,-10.886349253657288,-8.354432076076515,-2.1753716218319568,24.901291955184174,26.338653010518538,18.708152969303875
0.876,-1.3204215058238935,-11.684438466940833,-10.907951868996214,-8.415543472168485,-2.283024815545774,24.767193847067745,26.358592844054396,18.795924953360934
0.877,-1.2552119734821665,-11.6716844875267,-10.929201217158903,-8.47620345178521,-2.390530485402421,24.63214758101946,26.378424952444032,18.883457872338823
0.878,-1.189944117438932,-11.65867010022005,-10.95008770462087,-8.53637747756838,-2.4979087799435193,24.49617544562865,26.398177442444506,18.970827034439388
0.879,-1.124627993561315,-11.645399002780902,-10.97060173785763,-8.59603101215969,-2.605179847710692,24.359299729484636,26.41787842081284,19.058107747864476
0.88,-1.059273657716442,-11.631874892969288,-10.990733723344698,-8.65512951820083,-2.7123638372455616,24.221542721176746,26.437555994306095,19.145375320815933
0.881,-0.9938911657714384,-11.618101468545225,-11.010474067557595,-8.713638458333493,-2.819480897089751,24.082926709294302,26.457238269681312,19.232705061495608
0.882,-0.9284905735934306,-11.604082427268743,-11.029813176971832,-8.771523295199371,-2.9265511757848826,23.94347398242662,26.476953353695517,19.320172278105343
0.883,-0.8630819370495442,-11.589821466899865,-11.048741458062928,-8.828749491440153,-3.0335948218725797,23.80320682916303,26.496729353105778,19.40785227884699
0.884,-0.7976753120069047,-11.575322285198617,-11.0672493173064,-8.885282509697536,-3.140631983894463,23.662147538092857,26.51659437466912,19.495820371922388
0.885,-0.7322807543326381,-11.560588579925026,-11.085327161177759,-8.941087812613207,-3.247682810392158,23.520318397805426,26.536576525142596,19.584151865533386
0.886,-0.6669083198938704,-11.545624048839112,-11.102965396152527,-8.996130862828862,-3.3547674499072855,23.377741696890055,26.556703911283243,19.672922067881828
0.887,-0.6015680645577277,-11.530432389700904,-11.120154428706215,-9.050377122986188,-3.4619060509814683,23.234439723936067,26.577004639848113,19.76220628716957
0.888,-0.5362700441913351,-11.515017300270424,-11.136884665314343,-9.10379205572688,-3.5691187621563296,23.090434767532795,26.59750681759424,19.852079831598445
0.889,-0.4710243146618193,-11.4993824783077,-11.153146512452423,-9.156341123692629,-3.676425731973492,22.94574911626955,26.618238551278672,19.942618009370303
0.89,-0.40584093183630576,-11.483531621572757,-11.168930376595975,-9.20798978952513,-3.7838471089745775,22.800405058735667,26.63922794765845,20.033896128686997
0.891,-0.34072995158192043,-11.467468427825615,-11.184226664220516,-9.25870351586607,-3.8914030417012095,22.654424883520463,26.660503113490616,20.125989497750364
0.892,-0.2757014297657885,-11.451196594826305,-11.199025781801556,-9.308447765357146,-3.9991136786950108,22.50783087921326,26.682092155532224,20.218973424762257
0.893,-0.21076542225503694,-11.43471982033485,-11.213318135814614,-9.357188000640045,-4.106999168497603,22.360645334403387,26.704023180540307,20.312923217924524
0.894,-0.145931984916791,-11.418041802111272,-11.227094132735209,-9.404889684356462,-4.215079659650609,22.21289053768017,26.72632429527191,20.407914185438994
0.895,-0.08121114252268227,-11.401166226481584,-11.240344245025074,-9.451518456748556,-4.323375213398035,22.064588745253968,26.749023448868925,20.50402133681766
0.896,-0.01660960531346336,-11.384095560997077,-11.253065978749008,-9.49705888884726,-4.4318965857562285,21.91575876199726,26.77213178995967,20.601287843621243
0.897,0.047872125867089575,-11.366829989973091,-11.265270016627932,-9.541531016365209,-4.540637100454878,21.76641292709317,26.79562899331924,20.699697232626576
0.898,0.11223423278348105,-11.349369446725436,-11.276968489912244,-9.584958773700441,-4.6495881648663655,21.616562868941937,26.819491273755087,20.799226473770343
